code,metric,axis,rate,dec_p_sub,dec_p_ins,dec_p_del,dec_p_erase,decision_depth,max_drift,trials,ref_bits,edit_distance,edit_rate,lock_bits,mean_lock,detect_samples,mean_detect
K3_R1_2,edit,flip,0.0133,0.0133,0,0,0,24,0,30,119280,9,7.5452716e-05,,,,
K3_R1_2,edit,flip,0.0267,0.0267,0,0,0,24,0,30,119280,89,0.00074614353,,,,
K3_R1_2,edit,flip,0,0.001,0,0,0,24,0,30,119280,0,0,,,,
K3_R1_2,edit,flip,0.0467,0.0467,0,0,0,24,0,30,119280,743,0.0062290409,,,,
K3_R1_2,edit,flip,0.04,0.04,0,0,0,24,0,30,119280,420,0.0035211268,,,,
K3_R1_2,edit,flip,0.0533,0.0533,0,0,0,24,0,30,119280,1070,0.0089704896,,,,
K3_R1_2,edit,flip,0.06,0.06,0,0,0,24,0,30,119280,1486,0.012458082,,,,
K3_R1_2,edit,flip,0.0667,0.0667,0,0,0,24,0,30,119280,1906,0.015979209,,,,
K3_R1_2,edit,flip,0.0733,0.0733,0,0,0,24,0,30,119280,2731,0.022895708,,,,
K3_R1_2,edit,flip,0.08,0.08,0,0,0,24,0,30,119280,3566,0.029896043,,,,
K3_R1_2,edit,flip,0.0867,0.0867,0,0,0,24,0,30,119280,4255,0.035672368,,,,
K3_R1_2,edit,flip,0.0933,0.0933,0,0,0,24,0,30,119280,5282,0.044282361,,,,
K3_R1_2,edit,flip,0.1,0.1,0,0,0,24,0,30,119280,6368,0.053386989,,,,
K3_R1_2,edit,flip,0.11,0.11,0,0,0,24,0,30,119280,7697,0.06452884,,,,
K3_R1_2,edit,flip,0.12,0.12,0,0,0,24,0,30,119280,10296,0.086317907,,,,
K3_R1_2,edit,flip,0.13,0.13,0,0,0,24,0,30,119280,11686,0.09797116,,,,
K3_R1_2,edit,flip,0.14,0.14,0,0,0,24,0,30,119280,13722,0.11504024,,,,
K3_R1_2,edit,flip,0.15,0.15,0,0,0,24,0,30,119280,15290,0.12818578,,,,
K3_R1_2,edit,flip,0.16,0.16,0,0,0,24,0,30,119280,17551,0.14714118,,,,
K3_R1_2,edit,flip,0.1733,0.1733,0,0,0,24,0,30,119280,20555,0.17232562,,,,
K3_R1_2,edit,flip,0.1867,0.1867,0,0,0,24,0,30,119280,22611,0.18956237,,,,
K3_R1_2,edit,flip,0.2,0.2,0,0,0,24,0,30,119280,24439,0.20488766,,,,
K3_R1_2,edit,flip,0.2167,0.2167,0,0,0,24,0,30,119280,26931,0.22577968,,,,
K3_R1_2,edit,flip,0.2333,0.2333,0,0,0,24,0,30,119280,28352,0.23769282,,,,
K3_R1_2,edit,flip,0.25,0.25,0,0,0,24,0,30,119280,30156,0.2528169,,,,
K3_R1_2,edit,flip,0.2733,0.2733,0,0,0,24,0,30,119280,31886,0.26732059,,,,
K3_R1_2,edit,flip,0.2967,0.2967,0,0,0,24,0,30,119280,32860,0.27548625,,,,
K3_R1_2,edit,flip,0.32,0.32,0,0,0,24,0,30,119280,33663,0.28221831,,,,
K3_R1_2,edit,insert,0,0.005,0.001,0.001,0,24,8,30,119280,0,0,,,,
K3_R1_2,edit,insert,0.0133,0.005,0.0133,0.001,0,24,8,30,119280,2646,0.022183099,,,,
K3_R1_2,edit,insert,0.0267,0.005,0.0267,0.001,0,24,8,30,119280,4474,0.037508384,,,,
K3_R1_2,edit,insert,0.04,0.005,0.04,0.001,0,24,8,30,119280,5110,0.042840376,,,,
K3_R1_2,edit,insert,0.0467,0.005,0.0467,0.001,0,24,8,30,119280,6865,0.057553655,,,,
K3_R1_2,edit,insert,0.0533,0.005,0.0533,0.001,0,24,8,30,119280,3550,0.029761905,,,,
K3_R1_2,edit,insert,0.06,0.005,0.06,0.001,0,24,8,30,119280,3417,0.028646881,,,,
K3_R1_2,edit,insert,0.0667,0.005,0.0667,0.001,0,24,8,30,119280,3986,0.03341717,,,,
K3_R1_2,edit,insert,0.0733,0.005,0.0733,0.001,0,24,8,30,119280,26424,0.22152918,,,,
K3_R1_2,edit,insert,0.08,0.005,0.08,0.001,0,24,8,30,119280,27534,0.23083501,,,,
K3_R1_2,edit,insert,0.09,0.005,0.09,0.001,0,24,8,30,119280,30073,0.25212106,,,,
K3_R1_2,edit,insert,0.1,0.005,0.1,0.001,0,24,8,30,119280,28254,0.23687123,,,,
K3_R1_2,edit,insert,0.11,0.005,0.11,0.001,0,24,8,30,119280,26250,0.22007042,,,,
K3_R1_2,edit,insert,0.12,0.005,0.12,0.001,0,24,8,30,119280,26421,0.22150402,,,,
K3_R1_2,edit,insert,0.13,0.005,0.13,0.001,0,24,8,30,119280,21416,0.17954393,,,,
K3_R1_2,edit,insert,0.14,0.005,0.14,0.001,0,24,8,30,119280,20973,0.17582998,,,,
K3_R1_2,edit,insert,0.1533,0.005,0.1533,0.001,0,24,8,30,119280,23499,0.19700704,,,,
K3_R1_2,edit,insert,0.1667,0.005,0.1667,0.001,0,24,8,30,119280,24879,0.20857646,,,,
K3_R1_2,edit,insert,0.18,0.005,0.18,0.001,0,24,8,30,119280,20218,0.16950034,,,,
K3_R1_2,edit,insert,0.1933,0.005,0.1933,0.001,0,24,8,30,119280,17777,0.14903588,,,,
K3_R1_2,edit,insert,0.2067,0.005,0.2067,0.001,0,24,8,30,119280,19396,0.16260899,,,,
K3_R1_2,edit,insert,0.22,0.005,0.22,0.001,0,24,8,30,119280,20904,0.17525151,,,,
K3_R1_2,edit,insert,0.2367,0.005,0.2367,0.001,0,24,8,30,119280,22609,0.18954561,,,,
K3_R1_2,edit,insert,0.2533,0.005,0.2533,0.001,0,24,8,30,119280,24691,0.20700034,,,,
K3_R1_2,edit,insert,0.27,0.005,0.27,0.001,0,24,8,30,119280,25141,0.21077297,,,,
K3_R1_2,edit,insert,0.2867,0.005,0.2867,0.001,0,24,8,30,119280,28229,0.23666164,,,,
K3_R1_2,edit,insert,0.3033,0.005,0.3033,0.001,0,24,8,30,119280,31503,0.26410966,,,,
K3_R1_2,edit,insert,0.32,0.005,0.32,0.001,0,24,8,30,119280,31916,0.2675721,,,,
K3_R1_2,edit,delete,0,0.005,0.001,0.001,0,24,8,30,119280,0,0,,,,
K3_R1_2,edit,delete,0.0067,0.005,0.001,0.0067,0,24,8,30,119280,346,0.0029007378,,,,
K3_R1_2,edit,delete,0.0133,0.005,0.001,0.0133,0,24,8,30,119280,1407,0.011795775,,,,
K3_R1_2,edit,delete,0.02,0.005,0.001,0.02,0,24,8,30,119280,2512,0.021059691,,,,
K3_R1_2,edit,delete,0.0267,0.005,0.001,0.0267,0,24,8,30,119280,3567,0.029904427,,,,
K3_R1_2,edit,delete,0.0333,0.005,0.001,0.0333,0,24,8,30,119280,7837,0.065702549,,,,
K3_R1_2,edit,delete,0.04,0.005,0.001,0.04,0,24,8,30,119280,12978,0.10880282,,,,
K3_R1_2,edit,delete,0.0467,0.005,0.001,0.0467,0,24,8,30,119280,18847,0.15800637,,,,
K3_R1_2,edit,delete,0.0533,0.005,0.001,0.0533,0,24,8,30,119280,24011,0.20129946,,,,
K3_R1_2,edit,delete,0.06,0.005,0.001,0.06,0,24,8,30,119280,26077,0.21862005,,,,
K3_R1_2,edit,delete,0.0667,0.005,0.001,0.0667,0,24,8,30,119280,16425,0.13770121,,,,
K3_R1_2,edit,delete,0.0733,0.005,0.001,0.0733,0,24,8,30,119280,20955,0.17567907,,,,
K3_R1_2,edit,delete,0.08,0.005,0.001,0.08,0,24,8,30,119280,23842,0.19988263,,,,
K3_R1_2,edit,delete,0.09,0.005,0.001,0.09,0,24,8,30,119280,25387,0.21283535,,,,
K3_R1_2,edit,delete,0.1,0.005,0.001,0.1,0,24,8,30,119280,7092,0.05945674,,,,
K3_R1_2,edit,delete,0.11,0.005,0.001,0.11,0,24,8,30,119280,8954,0.075067069,,,,
K3_R1_2,edit,delete,0.12,0.005,0.001,0.12,0,24,8,30,119280,10486,0.087910798,,,,
K3_R1_2,edit,delete,0.13,0.005,0.001,0.13,0,24,8,30,119280,12360,0.10362173,,,,
K3_R1_2,edit,delete,0.14,0.005,0.001,0.14,0,24,8,30,119280,13473,0.11295272,,,,
K3_R1_2,edit,delete,0.1533,0.005,0.001,0.1533,0,24,8,30,119280,25308,0.21217304,,,,
K3_R1_2,edit,delete,0.1667,0.005,0.001,0.1667,0,24,8,30,119280,26665,0.22354963,,,,
K3_R1_2,edit,delete,0.18,0.005,0.001,0.18,0,24,8,30,119280,28473,0.23870724,,,,
K3_R1_2,edit,delete,0.1967,0.005,0.001,0.1967,0,24,8,30,119280,29782,0.24968142,,,,
K3_R1_2,edit,delete,0.2133,0.005,0.001,0.2133,0,24,8,30,119280,20960,0.17572099,,,,
K3_R1_2,edit,delete,0.23,0.005,0.001,0.23,0,24,8,30,119280,23667,0.19841549,,,,
K3_R1_2,edit,delete,0.26,0.005,0.001,0.26,0,24,8,30,119280,27131,0.22745641,,,,
K3_R1_2,edit,delete,0.29,0.005,0.001,0.29,0,24,8,30,119280,30022,0.25169349,,,,
K3_R1_2,edit,erase,0,0.005,0,0,0.001,24,0,30,119280,0,0,,,,
K3_R1_2,edit,erase,0.1,0.005,0,0,0.1,24,0,30,119280,1,8.3836351e-06,,,,
K3_R1_2,edit,erase,0.2,0.005,0,0,0.2,24,0,30,119280,47,0.00039403085,,,,
K3_R1_2,edit,erase,0.3,0.005,0,0,0.3,24,0,30,119280,602,0.0050469484,,,,
K3_R1_2,edit,delete,0.32,0.005,0.001,0.32,0,24,8,30,119280,32875,0.27561201,,,,
K3_R1_2,edit,erase,0.34,0.005,0,0,0.34,24,0,30,119280,1283,0.010756204,,,,
K3_R1_2,edit,erase,0.38,0.005,0,0,0.38,24,0,30,119280,2604,0.021830986,,,,
K3_R1_2,edit,erase,0.42,0.005,0,0,0.42,24,0,30,119280,4797,0.040216298,,,,
K3_R1_2,edit,erase,0.4467,0.005,0,0,0.4467,24,0,30,119280,7201,0.060370557,,,,
K3_R1_2,edit,erase,0.4733,0.005,0,0,0.4733,24,0,30,119280,9430,0.079057679,,,,
K3_R1_2,edit,erase,0.5,0.005,0,0,0.5,24,0,30,119280,12437,0.10426727,,,,
K3_R1_2,edit,erase,0.5267,0.005,0,0,0.5267,24,0,30,119280,15764,0.13215962,,,,
K3_R1_2,edit,erase,0.5533,0.005,0,0,0.5533,24,0,30,119280,18966,0.15900402,,,,
K3_R1_2,edit,erase,0.58,0.005,0,0,0.58,24,0,30,119280,22422,0.18797787,,,,
K3_R1_2,edit,erase,0.6033,0.005,0,0,0.6033,24,0,30,119280,25567,0.2143444,,,,
K3_R1_2,edit,erase,0.6267,0.005,0,0,0.6267,24,0,30,119280,28312,0.23735748,,,,
K3_R1_2,edit,erase,0.65,0.005,0,0,0.65,24,0,30,119280,30961,0.25956573,,,,
K3_R1_2,edit,erase,0.6733,0.005,0,0,0.6733,24,0,30,119280,33496,0.28081824,,,,
K3_R1_2,edit,erase,0.6967,0.005,0,0,0.6967,24,0,30,119280,35542,0.29797116,,,,
K3_R1_2,edit,erase,0.72,0.005,0,0,0.72,24,0,30,119280,36861,0.30902918,,,,
K3_R1_2,edit,erase,0.7433,0.005,0,0,0.7433,24,0,30,119280,39787,0.33355969,,,,
K3_R1_2,edit,erase,0.7667,0.005,0,0,0.7667,24,0,30,119280,41228,0.34564051,,,,
K3_R1_2,edit,erase,0.79,0.005,0,0,0.79,24,0,30,119280,42782,0.35866868,,,,
K3_R1_2,edit,erase,0.8133,0.005,0,0,0.8133,24,0,30,119280,44387,0.37212441,,,,
K3_R1_2,edit,erase,0.8367,0.005,0,0,0.8367,24,0,30,119280,46047,0.38604125,,,,
K3_R1_2,edit,erase,0.86,0.005,0,0,0.86,24,0,30,119280,47932,0.4018444,,,,
K3_R1_2,edit,erase,0.88,0.005,0,0,0.88,24,0,30,119280,49465,0.41469651,,,,
K3_R1_2,edit,erase,0.9,0.005,0,0,0.9,24,0,30,119280,50984,0.42743125,,,,
K3_R1_2,lock,flip,0,0.001,0,0,0,24,0,30,,,,118590,0.99997315,,
K3_R1_2,lock,flip,0.0133,0.0133,0,0,0,24,0,30,,,,118590,0.97288318,,
K3_R1_2,lock,flip,0.0267,0.0267,0,0,0,24,0,30,,,,118590,0.96025997,,
K3_R1_2,lock,flip,0.04,0.04,0,0,0,24,0,30,,,,118590,0.95159692,,
K3_R1_2,lock,flip,0.05,0.05,0,0,0,24,0,30,,,,118590,0.94886068,,
K3_R1_2,lock,flip,0.06,0.06,0,0,0,24,0,30,,,,118590,0.94812161,,
K3_R1_2,lock,flip,0.07,0.07,0,0,0,24,0,30,,,,118590,0.94729496,,
K3_R1_2,lock,flip,0.08,0.08,0,0,0,24,0,30,,,,118590,0.94783818,,
K3_R1_2,edit,erase,0.92,0.005,0,0,0.92,24,0,30,119280,52447,0.43969651,,,,
K3_R1_2,lock,flip,0.09,0.09,0,0,0,24,0,30,,,,118590,0.95070447,,
K3_R1_2,lock,flip,0.1,0.1,0,0,0,24,0,30,,,,118590,0.95422719,,
K3_R1_2,lock,flip,0.1133,0.1133,0,0,0,24,0,30,,,,118590,0.96389502,,
K3_R1_2,lock,flip,0.1267,0.1267,0,0,0,24,0,30,,,,118590,0.97561112,,
K3_R1_2,lock,flip,0.14,0.14,0,0,0,24,0,30,,,,118590,0.98619367,,
K3_R1_2,lock,flip,0.16,0.16,0,0,0,24,0,30,,,,118590,0.99765167,,
K3_R1_2,lock,flip,0.18,0.18,0,0,0,24,0,30,,,,118590,0.99998547,,
K3_R1_2,lock,flip,0.2,0.2,0,0,0,24,0,30,,,,118590,1,,
K3_R1_2,lock,flip,0.25,0.25,0,0,0,24,0,30,,,,118590,1,,
K3_R1_2,lock,flip,0.3,0.3,0,0,0,24,0,30,,,,118590,1,,
K3_R1_2,lock,flip,0.35,0.35,0,0,0,24,0,30,,,,118590,1,,
K3_R1_2,lock,flip,0.5667,0.5667,0,0,0,24,0,30,,,,118590,1,,
K3_R1_2,lock,flip,0.7833,0.7833,0,0,0,24,0,30,,,,118590,1,,
K3_R1_2,lock,flip,1,0.999,0,0,0,24,0,30,,,,118590,0.99997315,,
K3_R1_2,lock,insert,0,0.005,0.001,0.001,0,24,8,30,,,,118470,1,,
K3_R1_2,lock,insert,0.0133,0.005,0.0133,0.001,0,24,8,30,,,,118609,0.97001178,,
K3_R1_2,lock,insert,0.0267,0.005,0.0267,0.001,0,24,8,30,,,,118830,0.94684331,,
K3_R1_2,lock,insert,0.04,0.005,0.04,0.001,0,24,8,30,,,,119194,0.92652069,,
K3_R1_2,lock,insert,0.0533,0.005,0.0533,0.001,0,24,8,30,,,,119735,0.90652144,,
K3_R1_2,lock,insert,0.0667,0.005,0.0667,0.001,0,24,8,30,,,,120433,0.88965634,,
K3_R1_2,lock,insert,0.08,0.005,0.08,0.001,0,24,8,30,,,,120938,0.87583471,,
K3_R1_2,lock,insert,0.0967,0.005,0.0967,0.001,0,24,8,30,,,,121880,0.85986213,,
K3_R1_2,lock,insert,0.1133,0.005,0.1133,0.001,0,24,8,30,,,,121833,0.84716858,,
K3_R1_2,lock,insert,0.13,0.005,0.13,0.001,0,24,8,30,,,,121696,0.83884904,,
K3_R1_2,lock,insert,0.15,0.005,0.15,0.001,0,24,8,30,,,,122150,0.83179805,,
K3_R1_2,lock,insert,0.17,0.005,0.17,0.001,0,24,8,30,,,,123240,0.82541389,,
K3_R1_2,lock,insert,0.19,0.005,0.19,0.001,0,24,8,30,,,,123563,0.8223653,,
K3_R1_2,lock,insert,0.2133,0.005,0.2133,0.001,0,24,8,30,,,,125053,0.82173901,,
K3_R1_2,lock,insert,0.2367,0.005,0.2367,0.001,0,24,8,30,,,,125985,0.82394152,,
K3_R1_2,lock,insert,0.26,0.005,0.26,0.001,0,24,8,30,,,,126900,0.82544545,,
K3_R1_2,lock,insert,0.2867,0.005,0.2867,0.001,0,24,8,30,,,,126900,0.83254059,,
K3_R1_2,lock,insert,0.3133,0.005,0.3133,0.001,0,24,8,30,,,,126900,0.83716952,,
K3_R1_2,lock,insert,0.34,0.005,0.34,0.001,0,24,8,30,,,,126900,0.84441663,,
K3_R1_2,lock,insert,0.3767,0.005,0.3767,0.001,0,24,8,30,,,,126900,0.85500184,,
K3_R1_2,lock,insert,0.4133,0.005,0.4133,0.001,0,24,8,30,,,,126900,0.86496849,,
K3_R1_2,lock,insert,0.45,0.005,0.45,0.001,0,24,8,30,,,,126900,0.87946481,,
K3_R1_2,lock,insert,0.5167,0.005,0.5167,0.001,0,24,8,30,,,,126900,0.90078974,,
K3_R1_2,lock,insert,0.5833,0.005,0.5833,0.001,0,24,8,30,,,,126900,0.92153371,,
K3_R1_2,lock,insert,0.65,0.005,0.65,0.001,0,24,8,30,,,,126900,0.94042824,,
K3_R1_2,lock,insert,0.7667,0.005,0.7667,0.001,0,24,8,30,,,,126900,0.97016313,,
K3_R1_2,lock,insert,0.8833,0.005,0.8833,0.001,0,24,8,30,,,,126900,0.99442664,,
K3_R1_2,lock,insert,1,0.005,0.998,0.001,0,24,8,30,,,,126900,1,,
K3_R1_2,lock,delete,0,0.005,0.001,0.001,0,24,8,30,,,,118470,1,,
K3_R1_2,lock,delete,0.0133,0.005,0.001,0.0133,0,24,8,30,,,,118318,0.9703321,,
K3_R1_2,lock,delete,0.0267,0.005,0.001,0.0267,0,24,8,30,,,,117965,0.94842184,,
K3_R1_2,lock,delete,0.04,0.005,0.001,0.04,0,24,8,30,,,,117432,0.9303039,,
K3_R1_2,lock,delete,0.0533,0.005,0.001,0.0533,0,24,8,30,,,,116573,0.91522405,,
K3_R1_2,lock,delete,0.0667,0.005,0.001,0.0667,0,24,8,30,,,,117252,0.90313747,,
K3_R1_2,lock,delete,0.08,0.005,0.001,0.08,0,24,8,30,,,,116869,0.89151382,,
K3_R1_2,lock,delete,0.0967,0.005,0.001,0.0967,0,24,8,30,,,,116185,0.88273665,,
K3_R1_2,lock,delete,0.1133,0.005,0.001,0.1133,0,24,8,30,,,,115295,0.87811308,,
K3_R1_2,lock,delete,0.13,0.005,0.001,0.13,0,24,8,30,,,,114143,0.87705992,,
K3_R1_2,lock,delete,0.15,0.005,0.001,0.15,0,24,8,30,,,,112762,0.87706,,
K3_R1_2,lock,delete,0.17,0.005,0.001,0.17,0,24,8,30,,,,110950,0.87804416,,
K3_R1_2,lock,delete,0.19,0.005,0.001,0.19,0,24,8,30,,,,109037,0.88236869,,
K3_R1_2,lock,delete,0.2267,0.005,0.001,0.2267,0,24,8,30,,,,105774,0.89416184,,
K3_R1_2,lock,delete,0.2633,0.005,0.001,0.2633,0,24,8,30,,,,101777,0.90913505,,
K3_R1_2,lock,delete,0.3,0.005,0.001,0.3,0,24,8,30,,,,96839,0.92473728,,
K3_R1_2,lock,delete,0.3667,0.005,0.001,0.3667,0,24,8,30,,,,88227,0.95634362,,
K3_R1_2,lock,delete,0.4333,0.005,0.001,0.4333,0,24,8,30,,,,79086,0.98837925,,
K3_R1_2,lock,delete,0.5,0.005,0.001,0.5,0,24,8,30,,,,118258,1,,
K3_R1_2,lock,delete,0.6,0.005,0.001,0.6,0,24,8,30,,,,93970,1,,
K3_R1_2,lock,delete,0.7,0.005,0.001,0.7,0,24,8,30,,,,69882,1,,
K3_R1_2,lock,delete,0.8,0.005,0.001,0.8,0,24,8,30,,,,46154,1,,
K3_R1_2,lock,delete,0.8333,0.005,0.001,0.8333,0,24,8,30,,,,38224,1,,
K3_R1_2,lock,delete,0.8667,0.005,0.001,0.8667,0,24,8,30,,,,30392,1,,
K3_R1_2,lock,delete,0.9,0.005,0.001,0.9,0,24,8,30,,,,22286,1,,
K3_R1_2,lock,delete,0.9167,0.005,0.001,0.9167,0,24,8,30,,,,18106,1,,
K3_R1_2,lock,delete,0.9333,0.005,0.001,0.9333,0,24,8,30,,,,14315,1,,
K3_R1_2,lock,delete,0.95,0.005,0.001,0.95,0,24,8,30,,,,10395,1,,
K3_R1_2,lock,delete,0.9667,0.005,0.001,0.9667,0,24,8,30,,,,6236,1,,
K3_R1_2,lock,delete,1,0.005,0.001,0.998,0,24,8,30,,,,0,0,,
K3_R1_2,lock,delete,0.9833,0.005,0.001,0.9833,0,24,8,30,,,,2202,1,,
K3_R1_2,lock,erase,0,0.005,0,0,0.001,24,0,30,,,,118590,1,,
K3_R1_2,lock,erase,0.02,0.005,0,0,0.02,24,0,30,,,,118590,0.98310276,,
K3_R1_2,lock,erase,0.04,0.005,0,0,0.04,24,0,30,,,,118590,0.97861101,,
K3_R1_2,lock,erase,0.06,0.005,0,0,0.06,24,0,30,,,,118590,0.97845619,,
K3_R1_2,lock,erase,0.09,0.005,0,0,0.09,24,0,30,,,,118590,0.97625961,,
K3_R1_2,lock,erase,0.12,0.005,0,0,0.12,24,0,30,,,,118590,0.97608905,,
K3_R1_2,lock,erase,0.15,0.005,0,0,0.15,24,0,30,,,,118590,0.9772269,,
K3_R1_2,lock,erase,0.1933,0.005,0,0,0.1933,24,0,30,,,,118590,0.97841716,,
K3_R1_2,lock,erase,0.2367,0.005,0,0,0.2367,24,0,30,,,,118590,0.98007527,,
K3_R1_2,lock,erase,0.28,0.005,0,0,0.28,24,0,30,,,,118590,0.9827667,,
K3_R1_2,lock,erase,0.3367,0.005,0,0,0.3367,24,0,30,,,,118590,0.98793618,,
K3_R1_2,lock,erase,0.3933,0.005,0,0,0.3933,24,0,30,,,,118590,0.99281995,,
K3_R1_2,lock,erase,0.45,0.005,0,0,0.45,24,0,30,,,,118590,0.99840703,,
K3_R1_2,lock,erase,0.5167,0.005,0,0,0.5167,24,0,30,,,,118590,0.99998151,,
K3_R1_2,lock,erase,0.65,0.005,0,0,0.65,24,0,30,,,,118590,0.97207502,,
K3_R1_2,lock,erase,0.7167,0.005,0,0,0.7167,24,0,30,,,,118590,0.94446586,,
K3_R1_2,lock,erase,0.5833,0.005,0,0,0.5833,24,0,30,,,,118590,0.98973497,,
K3_R1_2,lock,erase,0.7833,0.005,0,0,0.7833,24,0,30,,,,118590,0.89945324,,
K3_R1_2,lock,erase,0.85,0.005,0,0,0.85,24,0,30,,,,118590,0.83072036,,
K3_R1_2,lock,erase,0.9,0.005,0,0,0.9,24,0,30,,,,118590,0.75636524,,
K3_R1_2,lock,erase,0.95,0.005,0,0,0.95,24,0,30,,,,118590,0.67570111,,
K3_R1_2,lock,erase,1,0.005,0,0,0.999,24,0,30,,,,118590,1,,
K7_R1_2,edit,flip,0,0.001,0,0,0,56,0,30,118320,0,0,,,,
K7_R1_2,edit,flip,0.0133,0.0133,0,0,0,56,0,30,118320,0,0,,,,
K7_R1_2,edit,flip,0.0267,0.0267,0,0,0,56,0,30,118320,5,4.2258283e-05,,,,
K7_R1_2,edit,flip,0.04,0.04,0,0,0,56,0,30,118320,77,0.00065077755,,,,
K7_R1_2,edit,flip,0.0467,0.0467,0,0,0,56,0,30,118320,102,0.00086206897,,,,
K7_R1_2,edit,flip,0.0533,0.0533,0,0,0,56,0,30,118320,293,0.0024763354,,,,
K7_R1_2,edit,flip,0.06,0.06,0,0,0,56,0,30,118320,471,0.0039807302,,,,
K7_R1_2,edit,flip,0.0667,0.0667,0,0,0,56,0,30,118320,1147,0.00969405,,,,
K7_R1_2,edit,flip,0.0733,0.0733,0,0,0,56,0,30,118320,1938,0.01637931,,,,
K7_R1_2,edit,flip,0.08,0.08,0,0,0,56,0,30,118320,2522,0.021315078,,,,
K7_R1_2,edit,flip,0.0867,0.0867,0,0,0,56,0,30,118320,4564,0.03857336,,,,
K7_R1_2,edit,flip,0.0933,0.0933,0,0,0,56,0,30,118320,5930,0.050118323,,,,
K7_R1_2,edit,flip,0.1,0.1,0,0,0,56,0,30,118320,8119,0.068618999,,,,
K7_R1_2,edit,flip,0.11,0.11,0,0,0,56,0,30,118320,11652,0.098478702,,,,
K7_R1_2,edit,flip,0.12,0.12,0,0,0,56,0,30,118320,15750,0.13311359,,,,
K7_R1_2,edit,flip,0.13,0.13,0,0,0,56,0,30,118320,19303,0.16314233,,,,
K7_R1_2,edit,flip,0.14,0.14,0,0,0,56,0,30,118320,21984,0.18580122,,,,
K7_R1_2,edit,flip,0.15,0.15,0,0,0,56,0,30,118320,25190,0.21289723,,,,
K7_R1_2,edit,flip,0.16,0.16,0,0,0,56,0,30,118320,27574,0.23304598,,,,
K7_R1_2,edit,flip,0.1733,0.1733,0,0,0,56,0,30,118320,30181,0.25507945,,,,
K7_R1_2,edit,flip,0.1867,0.1867,0,0,0,56,0,30,118320,31961,0.27012339,,,,
K7_R1_2,edit,flip,0.2,0.2,0,0,0,56,0,30,118320,32965,0.27860886,,,,
K7_R1_2,edit,flip,0.2167,0.2167,0,0,0,56,0,30,118320,33385,0.28215855,,,,
K7_R1_2,edit,flip,0.2333,0.2333,0,0,0,56,0,30,118320,34029,0.28760142,,,,
K7_R1_2,edit,flip,0.25,0.25,0,0,0,56,0,30,118320,34137,0.2885142,,,,
K7_R1_2,edit,flip,0.2733,0.2733,0,0,0,56,0,30,118320,34224,0.28924949,,,,
K7_R1_2,edit,flip,0.2967,0.2967,0,0,0,56,0,30,118320,34327,0.29012001,,,,
K7_R1_2,edit,flip,0.32,0.32,0,0,0,56,0,30,118320,34459,0.29123563,,,,
K7_R1_2,edit,insert,0,0.005,0.001,0.001,0,56,8,30,118320,0,0,,,,
K7_R1_2,edit,insert,0.0133,0.005,0.0133,0.001,0,56,8,30,118320,1317,0.011130832,,,,
K7_R1_2,edit,insert,0.0267,0.005,0.0267,0.001,0,56,8,30,118320,3240,0.027383367,,,,
K7_R1_2,edit,insert,0.04,0.005,0.04,0.001,0,56,8,30,118320,4313,0.036451995,,,,
K7_R1_2,edit,insert,0.0467,0.005,0.0467,0.001,0,56,8,30,118320,6145,0.051935429,,,,
K7_R1_2,edit,insert,0.0533,0.005,0.0533,0.001,0,56,8,30,118320,2749,0.023233604,,,,
K7_R1_2,edit,insert,0.06,0.005,0.06,0.001,0,56,8,30,118320,2887,0.024399932,,,,
K7_R1_2,edit,insert,0.0667,0.005,0.0667,0.001,0,56,8,30,118320,2607,0.022033469,,,,
K7_R1_2,edit,insert,0.0733,0.005,0.0733,0.001,0,56,8,30,118320,13548,0.11450304,,,,
K7_R1_2,edit,insert,0.08,0.005,0.08,0.001,0,56,8,30,118320,14972,0.1265382,,,,
K7_R1_2,edit,insert,0.09,0.005,0.09,0.001,0,56,8,30,118320,19718,0.16664976,,,,
K7_R1_2,edit,insert,0.1,0.005,0.1,0.001,0,56,8,30,118320,22923,0.19373732,,,,
K7_R1_2,edit,insert,0.11,0.005,0.11,0.001,0,56,8,30,118320,23491,0.19853786,,,,
K7_R1_2,edit,insert,0.12,0.005,0.12,0.001,0,56,8,30,118320,25832,0.21832319,,,,
K7_R1_2,edit,insert,0.13,0.005,0.13,0.001,0,56,8,30,118320,21241,0.17952164,,,,
K7_R1_2,edit,insert,0.14,0.005,0.14,0.001,0,56,8,30,118320,21921,0.18526876,,,,
K7_R1_2,edit,insert,0.1533,0.005,0.1533,0.001,0,56,8,30,118320,24661,0.2084263,,,,
K7_R1_2,edit,insert,0.1667,0.005,0.1667,0.001,0,56,8,30,118320,27771,0.23471095,,,,
K7_R1_2,edit,insert,0.18,0.005,0.18,0.001,0,56,8,30,118320,24800,0.20960108,,,,
K7_R1_2,edit,insert,0.1933,0.005,0.1933,0.001,0,56,8,30,118320,26339,0.22260818,,,,
K7_R1_2,edit,insert,0.2067,0.005,0.2067,0.001,0,56,8,30,118320,28839,0.24373732,,,,
K7_R1_2,edit,insert,0.22,0.005,0.22,0.001,0,56,8,30,118320,30837,0.26062373,,,,
K7_R1_2,edit,insert,0.2367,0.005,0.2367,0.001,0,56,8,30,118320,32578,0.27533807,,,,
K7_R1_2,edit,insert,0.2533,0.005,0.2533,0.001,0,56,8,30,118320,34591,0.29235125,,,,
